馬場 始三,第29回情報科学若手の会,プレゼンテータ 「災害時のインターネットの役割について」,1996-09-01
米津 光浩,第29回情報科学若手の会,プレゼンテータ 「リゾームとしてのインターネット」～９０年代サブカルチャーとしてのインターネット～,1996-09-01
松田 晃一,第29回情報科学若手の会,プレゼンテータ 「インターネット上の共有仮想空間」,1996-09-01
中村 嘉志,第30回情報科学若手の会,パネリスト 「某専門学校での計算機教育の経験について」,1997-09-03
田辺 則彦,第30回情報科学若手の会,パネリスト 「情報ネットワークの教育利用」,1997-09-03
西田 知博,第30回情報科学若手の会,パネリスト 「ネットワークを用いた学生とのコミュニケーション支援システム」,1997-09-03
越智 洋司,第30回情報科学若手の会,パネリスト 「徳島大学における教育システムの研究・開発(日本語教育)」,1997-09-03
渡辺 俊雄,第30回情報科学若手の会,特別参加者,1997-09-03
越智 洋司,第30回情報科学若手の会,参加者,1997-09-03
矢農 正紀,第30回情報科学若手の会,参加者,1997-09-03
池田 茂,第30回情報科学若手の会,参加者,1997-09-03
斎藤 正武,第30回情報科学若手の会,参加者,1997-09-03
田辺 則彦,第30回情報科学若手の会,参加者,1997-09-03
戴 震原,第30回情報科学若手の会,参加者,1997-09-03
西田 知博,第30回情報科学若手の会,参加者,1997-09-03
須田 宇宙,第30回情報科学若手の会,参加者,1997-09-03
河村 俊一,第30回情報科学若手の会,参加者,1997-09-03
山内 斉,第30回情報科学若手の会,参加者,1997-09-03
岩井 輝男,第30回情報科学若手の会,参加者,1997-09-03
宇治 玲子,第30回情報科学若手の会,参加者,1997-09-03
室野園 薫子,第30回情報科学若手の会,参加者,1997-09-03
坂本 巨樹,第30回情報科学若手の会,参加者,1997-09-03
小出 洋,第30回情報科学若手の会,参加者,1997-09-03
楯岡 孝道,第30回情報科学若手の会,参加者,1997-09-03
中村 嘉志,第30回情報科学若手の会,参加者,1997-09-03
筧 一彦,第30回情報科学若手の会,参加者,1997-09-03
川本 史生,第30回情報科学若手の会,参加者,1997-09-03
吉池 久夫,第30回情報科学若手の会,参加者,1997-09-03
山口 文彦,第30回情報科学若手の会,参加者,1997-09-03
田中 詠子,第30回情報科学若手の会,参加者,1997-09-03
楯岡 孝道,第31回情報科学若手の会,パネリスト 「モバイルコンピューティングの現状と将来」,1998-09-03
小出 洋,第31回情報科学若手の会,パネリスト 「ネットワークスーパーコンピューティングの現状と将来」,1998-09-03
山口 文彦,第31回情報科学若手の会,パネリスト 「外部記憶はどれだけ必要か」,1998-09-03
川本 史生,第31回情報科学若手の会,パネリスト 「人とコンピュータの関わり合い」,1998-09-03
筧 一彦,第31回情報科学若手の会,参加者,1998-09-03
倉本 到,第31回情報科学若手の会,参加者,1998-09-03
川本 史生,第31回情報科学若手の会,参加者,1998-09-03
小出 洋,第31回情報科学若手の会,参加者,1998-09-03
坂本 巨樹,第31回情報科学若手の会,参加者,1998-09-03
鈴木 克明,第31回情報科学若手の会,参加者,1998-09-03
鈴木 健一,第31回情報科学若手の会,参加者,1998-09-03
鈴木 晋吾,第31回情報科学若手の会,参加者,1998-09-03
鈴木 麗,第31回情報科学若手の会,参加者,1998-09-03
高岡 詠子,第31回情報科学若手の会,参加者,1998-09-03
楯岡 孝道,第31回情報科学若手の会,参加者,1998-09-03
中村 嘉志,第31回情報科学若手の会,参加者,1998-09-03
平岡 慶子,第31回情報科学若手の会,参加者,1998-09-03
毛利 公一,第31回情報科学若手の会,参加者,1998-09-03
山内 斉,第31回情報科学若手の会,参加者,1998-09-03
山口 実靖,第31回情報科学若手の会,参加者,1998-09-03
山口 文彦,第31回情報科学若手の会,参加者,1998-09-03
山本 真也,第31回情報科学若手の会,参加者,1998-09-03
矢農 正紀,第31回情報科学若手の会,参加者,1998-09-03
吉池 久夫,第31回情報科学若手の会,参加者,1998-09-03
中村 嘉志,第32回情報科学若手の会,ネットワーク社会のプライバシに関して,1999-08-28
楯岡 孝道,第32回情報科学若手の会,ネットワーク社会のプライバシに関して,1999-08-28
小林 広樹,第32回情報科学若手の会,ネット上のプライバシー保護法制の現状,1999-08-28
辰己 丈夫,第32回情報科学若手の会,中学・高校における情報教育の未来像,1999-08-28
網代 育大,第32回情報科学若手の会,参加者,1999-08-28
伊藤 一成,第32回情報科学若手の会,参加者,1999-08-28
伊戸川 暁,第32回情報科学若手の会,参加者,1999-08-28
筧 一彦,第32回情報科学若手の会,参加者,1999-08-28
小出 洋,第32回情報科学若手の会,参加者,1999-08-28
小林 広樹,第32回情報科学若手の会,参加者,1999-08-28
佐藤 健吾,第32回情報科学若手の会,参加者,1999-08-28
白田 秀彰,第32回情報科学若手の会,参加者,1999-08-28
鈴木 健一,第32回情報科学若手の会,参加者,1999-08-28
辰己 丈夫,第32回情報科学若手の会,参加者,1999-08-28
楯岡 孝道,第32回情報科学若手の会,参加者,1999-08-28
中村 嘉志,第32回情報科学若手の会,参加者,1999-08-28
馬場 圭太,第32回情報科学若手の会,参加者,1999-08-28
松谷 将寛,第32回情報科学若手の会,参加者,1999-08-28
山内 斉,第32回情報科学若手の会,参加者,1999-08-28
山口 文彦,第32回情報科学若手の会,参加者,1999-08-28
山根 信二,第32回情報科学若手の会,参加者,1999-08-28
山本 真也,第32回情報科学若手の会,参加者,1999-08-28
吉本 一実,第32回情報科学若手の会,参加者,1999-08-28
渡辺 俊雄,第32回情報科学若手の会,参加者,1999-08-28
市川 祐輔,第33回情報科学若手の会,参加者,2000-09-10
伊藤 一成,第33回情報科学若手の会,参加者,2000-09-10
尾崎 祥子,第33回情報科学若手の会,参加者,2000-09-10
筧 一彦,第33回情報科学若手の会,参加者,2000-09-10
川田 洋平,第33回情報科学若手の会,参加者,2000-09-10
小熊 寿,第33回情報科学若手の会,参加者,2000-09-10
小久保 温,第33回情報科学若手の会,参加者,2000-09-10
辰己 丈夫,第33回情報科学若手の会,参加者,2000-09-10
長 慎也,第33回情報科学若手の会,参加者,2000-09-10
中村 嘉志,第33回情報科学若手の会,参加者,2000-09-10
山口 文彦,第33回情報科学若手の会,参加者,2000-09-10
渡邉 敬之,第33回情報科学若手の会,参加者,2000-09-10
大日向 大地,第34回情報科学若手の会,分散型並列処理システムについて,2001-09-13
蟻川 浩,第34回情報科学若手の会,遊休計算機を利用するための枠組みについて,2001-09-13
三井 健太郎,第34回情報科学若手の会,ソフトウエアの産学共同開発について,2001-09-13
筧 一彦,第34回情報科学若手の会,簡易なプログラミング言語について,2001-09-13
鈴木 秀直,第34回情報科学若手の会,プログラミングの訓練,2001-09-13
鬼柳 裕暢,第34回情報科学若手の会,UNIX基本コマンド教育システムについて,2001-09-13
小野 優介,第34回情報科学若手の会,UNIX基本コマンド教育システムについて,2001-09-13
田中 俊光,第34回情報科学若手の会,UNIX基本コマンド教育システムについて,2001-09-13
秋田 憲洋,第34回情報科学若手の会,UNIX基本コマンド教育システムについて,2001-09-13
越智 洋司,第34回情報科学若手の会,教育・学習支援システムにおけるリソース共有と著作権問題,2001-09-13
萩谷 昌巳,第34回情報科学若手の会,分子コンピューティング ナノテクノロジー / アモルファス・コンピューティング の 怪しい人々 / 特に、計算機屋くずれたち,2001-09-13
渡部 岳郎,第34回情報科学若手の会,無線通信の未来と現実,2001-09-13
渡辺 俊雄,第34回情報科学若手の会,"Alternate Roots---Alternate Rootsが引き起こすであろう問題と, その対応について",2001-09-13
橋本 拓哉,第34回情報科学若手の会,逆計算と定理証明器,2001-09-13
市川 祐輔,第34回情報科学若手の会,一般部分計算(GPC)によるプログラム超高速化の例： ペアノ曲線のm番目のパターン,2001-09-13
伊藤 一成,第34回情報科学若手の会,ニューロコンピューティングの今後,2001-09-13
山口 文彦,第34回情報科学若手の会,ロンゴロンゴにおける統計情報の収集に向けて,2001-09-13
長 慎也,第34回情報科学若手の会,文書の自動分類を行なう検索システム,2001-09-13
萩谷 昌己,第34回情報科学若手の会,オブザーバ,2001-09-13
秋田 憲洋,第34回情報科学若手の会,参加者,2001-09-13
蟻川 浩,第34回情報科学若手の会,参加者,2001-09-13
市川 祐輔,第34回情報科学若手の会,参加者,2001-09-13
伊藤 一成,第34回情報科学若手の会,参加者,2001-09-13
小野 優介,第34回情報科学若手の会,参加者,2001-09-13
越智 洋司,第34回情報科学若手の会,参加者,2001-09-13
大日向 大地,第34回情報科学若手の会,参加者,2001-09-13
筧 一彦,第34回情報科学若手の会,参加者,2001-09-13
鬼柳 裕暢,第34回情報科学若手の会,参加者,2001-09-13
鈴木 秀直,第34回情報科学若手の会,参加者,2001-09-13
田中 俊光,第34回情報科学若手の会,参加者,2001-09-13
長 慎也,第34回情報科学若手の会,参加者,2001-09-13
橋本 拓哉,第34回情報科学若手の会,参加者,2001-09-13
三井 健太郎,第34回情報科学若手の会,参加者,2001-09-13
山口 文彦,第34回情報科学若手の会,参加者,2001-09-13
渡部 岳郎,第34回情報科学若手の会,参加者,2001-09-13
渡辺 俊雄,第34回情報科学若手の会,参加者,2001-09-13
長 慎也,第35回情報科学若手の会,究極の検索インタフェースを考える,2002-08-31
伊藤 一成,第35回情報科学若手の会,Semantic web マルチモーダル対話/検索技術への応用,2002-08-31
繁富 利恵,第35回情報科学若手の会,セキュリティに伴うプライバシ保護問題,2002-08-31
渡部 岳郎,第35回情報科学若手の会,真のThe Internet のために「エッジ病」をどう克服すべきか,2002-08-31
川原 憲治,第35回情報科学若手の会,招待講演 通信トラヒック理論の紹介とトラヒックエンジニアリングの現状,2002-08-31
飯田 勝吉,第35回情報科学若手の会,情報科学・情報工学分野における大学院生の教育と研究,2002-08-31
蟻川 浩,第35回情報科学若手の会,情報系学生として必要なものとは?,2002-08-31
立川 純,第35回情報科学若手の会,クラスタコンピューティングとソフトウェア分散共有メモリ,2002-08-31
伊藤 光祐,第35回情報科学若手の会,local arrangement,2002-08-31
小出洋,第35回情報科学若手の会,local arrangement,2002-08-31
谷口 慶介,第35回情報科学若手の会,local arrangement,2002-08-31
蟻川 浩,第35回情報科学若手の会,参加者,2002-08-31
飯田 勝吉,第35回情報科学若手の会,参加者,2002-08-31
市川 本浩,第35回情報科学若手の会,参加者,2002-08-31
市川 祐輔,第35回情報科学若手の会,参加者,2002-08-31
伊藤 一成,第35回情報科学若手の会,参加者,2002-08-31
乙咩 瑞紀,第35回情報科学若手の会,参加者,2002-08-31
大日向 大地,第35回情報科学若手の会,参加者,2002-08-31
筧 一彦,第35回情報科学若手の会,参加者,2002-08-31
串橋 秀和,第35回情報科学若手の会,参加者,2002-08-31
副田 俊介,第35回情報科学若手の会,参加者,2002-08-31
立川 純,第35回情報科学若手の会,参加者,2002-08-31
長 慎也,第35回情報科学若手の会,参加者,2002-08-31
繁富 利恵,第35回情報科学若手の会,参加者,2002-08-31
古川 尚,第35回情報科学若手の会,参加者,2002-08-31
松井 洋,第35回情報科学若手の会,参加者,2002-08-31
松崎 公紀,第35回情報科学若手の会,参加者,2002-08-31
渡部 岳郎,第35回情報科学若手の会,参加者,2002-08-31
市川 祐輔,第36回情報科学若手の会,「ソフトウェアの発明」,2003-08-29
甘利 淳一,第36回情報科学若手の会,「情報系学生が知っておくべき法律について」,2003-08-29
辰己 丈夫,第36回情報科学若手の会,招待講演,2003-08-29
長 慎也,第36回情報科学若手の会,「スタイルシートを簡単に書く方法」,2003-08-29
副田 俊介,第36回情報科学若手の会,「賢い計算機とは?」,2003-08-29
河邊 昌彦,第36回情報科学若手の会,「プログラムの逆計算と逆変換」,2003-08-29
三神 京子,第36回情報科学若手の会,「電子情報化社会におけるプライバシ問題」,2003-08-29
中村 明日香,第36回情報科学若手の会,「電子情報化社会におけるプライバシ問題」,2003-08-29
市川 祐輔,第36回情報科学若手の会,参加者,2003-08-29
渡部 岳郎,第36回情報科学若手の会,参加者,2003-08-29
大日向 大地,第36回情報科学若手の会,参加者,2003-08-29
平 孝則,第36回情報科学若手の会,参加者,2003-08-29
吉永 一美,第36回情報科学若手の会,参加者,2003-08-29
松田 耕史,第36回情報科学若手の会,参加者,2003-08-29
大山 益弘,第36回情報科学若手の会,参加者,2003-08-29
市川 本浩,第36回情報科学若手の会,参加者,2003-08-29
中平 勝子,第36回情報科学若手の会,参加者,2003-08-29
上坂 明未,第36回情報科学若手の会,参加者,2003-08-29
三神 京子,第36回情報科学若手の会,参加者,2003-08-29
長 慎也,第36回情報科学若手の会,参加者,2003-08-29
甘利 淳一,第36回情報科学若手の会,参加者,2003-08-29
増田 慎吾,第36回情報科学若手の会,参加者,2003-08-29
宮本 剛,第36回情報科学若手の会,参加者,2003-08-29
繁富 利恵,第36回情報科学若手の会,参加者,2003-08-29
中村 明日香,第36回情報科学若手の会,参加者,2003-08-29
高橋 慧,第36回情報科学若手の会,参加者,2003-08-29
副田 俊介,第36回情報科学若手の会,参加者,2003-08-29
鷲田 基,第36回情報科学若手の会,参加者,2003-08-29
河邊 昌彦,第36回情報科学若手の会,参加者,2003-08-29
河内 崇,第36回情報科学若手の会,参加者,2003-08-29
伊藤 一成,第36回情報科学若手の会,参加者,2003-08-29
辰己 丈夫,第36回情報科学若手の会,参加者,2003-08-29
長 慎也,第37回情報科学若手の会,プログラミングの能力を測るためのものさしとは,2004-09-04
吉本 晴洋,第37回情報科学若手の会,P2P型ネットワークゲームのチート対策,2004-09-04
岡野原 大輔,第37回情報科学若手の会,Drowing in information and starving for knowledge,2004-09-04
大日向 大地,第37回情報科学若手の会,計算機アーキテクチャとプログラミング,2004-09-04
増原 英彦,第37回情報科学若手の会,招待講演者 アスペクト指向プログラミングに関する十の神話,2004-09-04
蟻川 浩,第37回情報科学若手の会,21世紀のコンピュータ - 希望する計算機環境とは,2004-09-04
長 慎也,第38回情報科学若手の会,数学とプログラミング — 中学生向け教材の開発,2005-09-10
上坂 明未,第38回情報科学若手の会,大学の e-learning 教育システムについて,2005-09-10
池崎 正和,第38回情報科学若手の会,ユビキタス社会における地理情報システムの在り方について,2005-09-10
石井 洋司,第38回情報科学若手の会,アドホック・ネットワークを用いた位置依存情報サービスの実現手法,2005-09-10
松井 充,第38回情報科学若手の会,招待講演,2005-09-10
松田 耕史,第38回情報科学若手の会,気軽にはじめる Web アプリケーションプログラミング,2005-09-10
川田 宗太郎,第38回情報科学若手の会,光コンピューティングの今,2005-09-10
荒川 淳平,第38回情報科学若手の会,参加者,2005-09-10
池内 康樹,第38回情報科学若手の会,参加者,2005-09-10
池崎 正和,第38回情報科学若手の会,参加者,2005-09-10
石井 洋司,第38回情報科学若手の会,参加者,2005-09-10
伊藤 一成,第38回情報科学若手の会,参加者,2005-09-10
卜部 昌平,第38回情報科学若手の会,参加者,2005-09-10
大日向 大地,第38回情報科学若手の会,参加者,2005-09-10
川田 宗太郎,第38回情報科学若手の会,参加者,2005-09-10
久野 和樹,第38回情報科学若手の会,参加者,2005-09-10
上坂 明未,第38回情報科学若手の会,参加者,2005-09-10
後藤 祐一,第38回情報科学若手の会,参加者,2005-09-10
笹田 耕一,第38回情報科学若手の会,参加者,2005-09-10
繁富 利恵,第38回情報科学若手の会,参加者,2005-09-10
鈴木 宏哉,第38回情報科学若手の会,参加者,2005-09-10
鈴木 雅貴,第38回情報科学若手の会,参加者,2005-09-10
清木 昌,第38回情報科学若手の会,参加者,2005-09-10
副田 俊介,第38回情報科学若手の会,参加者,2005-09-10
長 慎也,第38回情報科学若手の会,参加者,2005-09-10
徳永 拓之,第38回情報科学若手の会,参加者,2005-09-10
西尾 泰和,第38回情報科学若手の会,参加者,2005-09-10
野島 良,第38回情報科学若手の会,参加者,2005-09-10
疋田 敏朗,第38回情報科学若手の会,参加者,2005-09-10
本田 裕昭,第38回情報科学若手の会,参加者,2005-09-10
松浦 知史,第38回情報科学若手の会,参加者,2005-09-10
松田 耕史,第38回情報科学若手の会,参加者,2005-09-10
松野 徳大,第38回情報科学若手の会,参加者,2005-09-10
三神 京子,第38回情報科学若手の会,参加者,2005-09-10
水島 宏太,第38回情報科学若手の会,参加者,2005-09-10
三輪 誠,第38回情報科学若手の会,参加者,2005-09-10
長 慎也,第39回情報科学若手の会,プログラムを Wiki のように書けるか?,2006-09-16
西尾 泰和,第39回情報科学若手の会,物理法則の宣言による可視化エンジンの実装,2006-09-16
池内 康樹,第39回情報科学若手の会,計算再利用を用いたプロセッサ高速化技術の可能性,2006-09-16
堀江 啓一,第39回情報科学若手の会,Computation In Mathematics,2006-09-16
前田 敦司,第39回情報科学若手の会,招待講演 「コンピュータ科学者のための経済学」,2006-09-16
村崎 大輔,第39回情報科学若手の会,異種機関と異種システムと異種データと (仮称),2006-09-16
竹迫 良範,第39回情報科学若手の会,Server Side JavaScript の実装 - AJAJA -,2006-09-16
鴨志田 良和,第39回情報科学若手の会,参加者,2006-09-16
笹田 耕一,第39回情報科学若手の会,参加者,2006-09-16
三好 健文,第39回情報科学若手の会,参加者,2006-09-16
三神 京子,第39回情報科学若手の会,参加者,2006-09-16
三輪 誠,第39回情報科学若手の会,参加者,2006-09-16
小町 守,第39回情報科学若手の会,参加者,2006-09-16
松浦 知史,第39回情報科学若手の会,参加者,2006-09-16
松田 耕史,第39回情報科学若手の会,参加者,2006-09-16
上坂 明未,第39回情報科学若手の会,参加者,2006-09-16
上野 雄大,第39回情報科学若手の会,参加者,2006-09-16
水島 宏太,第39回情報科学若手の会,参加者,2006-09-16
西尾 泰和,第39回情報科学若手の会,参加者,2006-09-16
村崎 大輔,第39回情報科学若手の会,参加者,2006-09-16
大日向 大地,第39回情報科学若手の会,参加者,2006-09-16
池内 康樹,第39回情報科学若手の会,参加者,2006-09-16
竹内 聖悟,第39回情報科学若手の会,参加者,2006-09-16
竹迫 良範,第39回情報科学若手の会,参加者,2006-09-16
長 慎也,第39回情報科学若手の会,参加者,2006-09-16
東 達軌,第39回情報科学若手の会,参加者,2006-09-16
徳永 拓之,第39回情報科学若手の会,参加者,2006-09-16
繁富 利恵,第39回情報科学若手の会,参加者,2006-09-16
疋田 敏朗,第39回情報科学若手の会,参加者,2006-09-16
堀江 啓一,第39回情報科学若手の会,参加者,2006-09-16
本橋 正成,第39回情報科学若手の会,参加者,2006-09-16
鈴木 宏哉,第39回情報科学若手の会,参加者,2006-09-16
鷲田 基,第39回情報科学若手の会,参加者,2006-09-16
松浦 知史,第40回情報科学若手の会,地理情報に基づくオーバーレイネットワーク,2007-09-15
池内 康樹,第40回情報科学若手の会,センサネットワークの取り組み,2007-09-15
三輪 誠,第40回情報科学若手の会,コンピュータゲームプレイヤの今,2007-09-15
大日向 大地,第40回情報科学若手の会,科学シミュレーションの昨今,2007-09-15
首藤 一幸,第40回情報科学若手の会,招待講演 「Proof of Concept のその先に～オーバーレイネットワークの実際～」,2007-09-15
三好 健文,第40回情報科学若手の会,システム設計のための柔軟性の高いシミュレーション環境,2007-09-15
深山 鷹一,第40回情報科学若手の会,音を利用した知識獲得についての検討,2007-09-15
松村 陽一,第41回情報科学若手の会,合コンで使える軌道解析,2008-09-20
笹尾 卓宏,第41回情報科学若手の会,情報科学のたのしみ,2008-09-20
三好 健文,第41回情報科学若手の会,囲碁専用ハードウェアの設計の検討,2008-09-20
高橋 一志,第41回情報科学若手の会,仮想マシンモニタと私,2008-09-20
竹迫 良範,第41回情報科学若手の会,招待講演 「プログラマーの行動経済学」,2008-09-20
水島 宏太,第41回情報科学若手の会,Scala を登る,2008-09-20
浅田 拓也,第42回情報科学若手の会,Genkidama: P2P コンテンツキャッシュ共有システム,2009-09-19
水島 宏太,第42回情報科学若手の会,型レベルプログラミングとScala,2009-09-19
東 達軌,第42回情報科学若手の会,グラフ書換え系によるメタプログラミング環境,2009-09-19
満永 拓邦,第42回情報科学若手の会,電子投票プロトコルとその問題点について,2009-09-19
上原 哲太郎,第42回情報科学若手の会,招待講演 「セキュリティ研究と社会の関わり」,2009-09-19
大澤 昇平,第42回情報科学若手の会,oneclip - Twitter でソーシャルブックマーク,2009-09-19
佐藤 敏紀,第42回情報科学若手の会,研究と開発と運用と企画と利益,2009-09-19
竹迫 良範,第43回情報科学若手の会,記号意味論によるプログラミング言語比較学,2010-09-11
則 のぞみ,第43回情報科学若手の会,Web 上のデータをグラフとして統一的に扱うフレームワークの紹介,2010-09-11
山口 清弘,第43回情報科学若手の会,Web 上のデータをグラフとして統一的に扱うフレームワークの紹介,2010-09-11
岩瀬 高博,第43回情報科学若手の会,分散キーバリューストア okuyama の紹介,2010-09-11
八木 達哉,第43回情報科学若手の会,未知の SQL インジェクション攻撃検知システム,2010-09-11
高木 浩光,第43回情報科学若手の会,招待講演 Webのプライバシー:技術と制度,2010-09-11
池内 康樹,第43回情報科学若手の会,クラウドをつかってみた,2010-09-11
竹迫 良範,第43回情報科学若手の会,株式会社の歴史と姉ヶ崎寧々の未来,2010-09-11
水島 宏太,第43回情報科学若手の会,PEG パターンマッチングライブラリ PEGEX,2010-09-11
岡野原 大輔,第44回情報科学若手の会,招待講演 「研究・会社・生き方について」,2011-09-17
佐藤 敏記,第44回情報科学若手の会,「死なないソフトウェア開発術」,2011-09-17
竹内 孝,第44回情報科学若手の会,「Infinite Bootstrap Filterを用いた脳活動の可視化」,2011-09-17
石黒 祥生,第44回情報科学若手の会,「Aided Eyes: ライフログデータとしての視線と活用による記憶の支援」,2011-09-17
橋本 匡史,第44回情報科学若手の会,「無線 LAN 環境における省電力通信方式と消費電力解析」,2011-09-17
竹迫 良範,第44回情報科学若手の会,特別講演 「学生時代に勉強しておけばよかったこと」,2011-09-17
玉城 絵美,第44回情報科学若手の会,「電気刺激による手指の制御」,2011-09-17
曾川 景介,第44回情報科学若手の会,「シリコンバレーのPaaS事情 ～スタートアップの経験談を交えて～」,2011-09-17
大日向 大地,第44回情報科学若手の会,「いまのHPCの性能がコモディティ化する先」,2011-09-17
満永 拓邦,第44回情報科学若手の会,「セキュリティと私：私はいかにしてApacheのログでご飯が三杯食べれるようになったのか」,2011-09-17
勝屋 久,第45回情報科学若手の会,招待講演 「人とつながって、高エネルギー生命体になっちゃいましょう！」,2012-09-15
矢倉 大夢,第45回情報科学若手の会,学生特別講演 「Androidにおける強制アクセス制御」,2012-09-15
並河 雄紀,第45回情報科学若手の会,「組合せ最適化ゲームの紹介」,2012-09-15
荒川 ひかり,第45回情報科学若手の会,「Maphis~歩いて広がる歴史の世界~」,2012-09-15
索手 一平,第45回情報科学若手の会,「Maphis~歩いて広がる歴史の世界~」,2012-09-15
難波 隼也,第45回情報科学若手の会,「Maphis~歩いて広がる歴史の世界~」,2012-09-15
坂口 和彦,第45回情報科学若手の会,「定理証明器 Coq でスタック指向プログラミング」,2012-09-15
西脇 友一,第45回情報科学若手の会,「Syntactic Closuresを使った健全なマクロシステム」,2012-09-15
西尾 泰和,第45回情報科学若手の会,「プログラミング言語のコア概念を学ぶサイト」,2012-09-15
秋葉 拓哉,第45回情報科学若手の会,学生特別講演 「勉強か？趣味か？人生か？ ―プログラミングコンテストとは」,2012-09-15
田中 邦裕,第45回情報科学若手の会,招待講演 「技術、経営、会社の成長 ～「らしさ」をもった会社の経営を考える～」,2012-09-15
長尾 洋也,第45回情報科学若手の会,「構造化オーバレイ構築アルゴリズムの システマティックな設計方法を求めて」,2012-09-15
細田 拓郎,第45回情報科学若手の会,「月間25億PV 会員数300万 ゲームタイトルを支えるサーバ運用」,2012-09-15
松本 悦宜,第45回情報科学若手の会,「この秋何かつくる人のためのセキュリティ事情」,2012-09-15
剣持 秀紀,第46回情報科学若手の会,招待講演 「歌声合成技術VOCALOIDと新しい音楽」,2013-09-14
小林 裕士,第46回情報科学若手の会,「セキュリティに終わりはない(やばいよ！！Web 改ざん編)」」,2013-09-14
伏見 遼平,第46回情報科学若手の会,若手特別講演 「プログラミング教育について」,2013-09-14
那須 孝志,第46回情報科学若手の会,「レジスタスピルを最小化する大域的コード移動法の紹介」,2013-09-14
澄川 靖信,第46回情報科学若手の会,「コード最適化を利用したプログラミング支援システムの提案」,2013-09-14
長尾 洋也,第46回情報科学若手の会,「ブログを月間100万PVに育てた経験とブロガーを取り巻く環境について」,2013-09-14
辻 順平,第46回情報科学若手の会,「組み込みやろうぜ！ソフトウェア屋さん向けの電子工作講座」,2013-09-14
坂本 龍一,第46回情報科学若手の会,「回路技術とプロセッサとOS」,2013-09-14
今城 健太郎,第46回情報科学若手の会,「競技プログラミングと大学での研究とGoogleでの仕事」,2013-09-14
井上 恭輔,第46回情報科学若手の会,「今日からあなたも決済業者☆モバイル決済サービスを自作しよう！」,2013-09-14
泉 将之,第47回情報科学若手の会,「Android でかんたん生体認証！ -タッチスクリーンバイオメトリクスの提案と実装」,2014-09-13
今城 健太郎,第47回情報科学若手の会,「ないんたんの天気予報で用いている画像処理アルゴリズムについて」,2014-09-13
坪 和樹,第47回情報科学若手の会,「クラウドとキャリア，ワークライフバランスについて」,2014-09-13
Kris Popendorf,第47回情報科学若手の会,"「Parallel Processing, the Google Way」",2014-09-13
川上 雄也,第47回情報科学若手の会,若手特別講演 「本当は楽しいインターネット」,2014-09-13
小林 裕士,第47回情報科学若手の会,「セキュリティに終わりはない！～インターネットはデンジャラス？！～」,2014-09-13
池部 実,第47回情報科学若手の会,「ネットワーク運用管理のための異なるログデータの統合管理システムに関する研究」,2014-09-13
井出 真広,第47回情報科学若手の会,「Ruby 言語向けJust-In-Time コンパイラRuJIT」,2014-09-13
秋田 大,第47回情報科学若手の会,「シュワルツ超関数としての信号処理理論」,2014-09-13
黒崎 優太,第47回情報科学若手の会,「単語をベクトル表現に変換する手法の紹介」,2014-09-13
吉本 暁文,第47回情報科学若手の会,「構文解析のすすめ」,2014-09-13
井上 大介,第47回情報科学若手の会,招待講演 「サイバーセキュリティの世界に飛び込こもう！」,2014-09-13
葛西 紘貴,第47回情報科学若手の会,「皆で楽しもう！電子工作」,2014-09-13
廣戸 裕大,第47回情報科学若手の会,「ブラック企業から学ぶMVC モデル」,2014-09-13
末田 卓巳,第47回情報科学若手の会,「高専生流突貫工事のススメplugica で挑んだ高専プロコン」,2014-09-13
